Ticker,Alpha(%),Beta_Mkt,Beta_SMB,Beta_HML,R2,N
AAPL,1.0562146049503294,1.2947295289635248,-0.3841764699027285,-0.5823278192510736,0.5682242083011922,95
JPM,0.4017296346569661,1.0478275876579601,0.10442257013101325,0.8767501284695844,0.7660032799595334,95
XOM,-0.0019020880601133723,0.875935080193506,0.1574701496717582,1.0061375286770753,0.518690914397653,95
